OBJECTID,stop_id,stop_code,stop_name,stop_lat,stop_lon
1129,900311,56002,LAWRENCEVILLE HWY @ SHADY LN,33.84771,-84.227402
1130,900312,56004,LAWRENCEVILLE HWY @ 3591,33.845242,-84.230797
1131,900313,56006,LAWRENCEVILLE HWY @ WOODBRIAR CIR,33.844728,-84.231306
1132,900314,56008,IDLEWOOD RD @ LAWRENCEVILLE HWY,33.850001,-84.213358
1133,900300,56012,IDLEWOOD RD @ 2115,33.84577,-84.21341
1134,900329,56017,CHAMBLEE TUCKER RD@WEBB RD,33.872907,-84.217107
1135,900315,56018,CHAMBLEE TUCKER RD @ LIVSEY RD,33.869435,-84.217112
1136,900316,56020,CHAMBLEE TUCKER RD@ LIVSEY RD,33.868889,-84.217418
1137,900318,56022,CHAMBLEE TUCKER RD@CASTLE PINES CT,33.866259,-84.218096
1138,900302,56023,CHAMBLEE TUCKER RD@CASTLE PINES CT,33.866107,-84.217935
1139,900303,56024,CHAMBLEE TUCKER RD@PARK DR,33.863323,-84.218277
1140,900327,56037,CHAMBLEE TUCKER RD@HANNAH RD,33.860798,-84.219089
1141,900328,56040,CHAMBLEE TUCKER RD @ MORGAN RD,33.856682,-84.217837
1142,900330,56042,CHAMBLEE TUCKER RD@LAVISTA RD,33.855867,-84.217386
1143,900323,56044,LAWRENCEVILLE HWY@WOODBRIAR CIR,33.844594,-84.231252
1144,900324,56046,LAWRENCEVILLE HWY@3591,33.844986,-84.230263
1145,900325,56048,LAWRENCEVILLE HWY@SHADY LN,33.847222,-84.227508
1146,900326,56050,LAWRENCEVILLE HWY@BROCKETT RD,33.849447,-84.223181
1147,900332,56054,LAWRENCEVILLE HWY @ FELLOWSHIP RD,33.850016,-84.219381
1148,900333,56056,LAWRENCEVILLE HWY @ BROCKETT RD,33.849613,-84.222931
1149,900356,56060,LAWRENCEVILLE HWY @ MORRIS AVE,33.850159,-84.219543
1150,900358,56064,LAWRENCEVILLE HWY@TOWNSHIP LN,33.849997,-84.2166
1151,900369,56080,LAVISTA RD @ LEHAVEN DR,33.856731,-84.212481
1152,900372,56086,HUGH HOWELL RD @ LAWRENCEVILLE HWY,33.852026,-84.209279
1153,900359,56088,LAWRENCEVILLE @ MAIN ST,33.850731,-84.214897
1154,900346,56093,CHAMBLEE TUCKER RD@BALL PARK DR,33.857631,-84.218021
1155,900375,57004,MARIETTA BLVD @ CORONET WAY,33.817778,-84.448485
1156,900349,57008,MARIETTA BLVD NW @ MOORES MILL RD NW,33.819344,-84.451044
1157,900378,57012,BOLTON RD NW @ MOORES MILL RD,33.820737,-84.452113
1158,900379,57014,BOLTON RD NW @ CORONET WAY NW,33.820318,-84.449893
1159,900355,57022,BOLTON RD NW@MARIETTA BLVD NW,33.821359,-84.456238
1160,900383,57026,BOLTON RD NW@2356,33.819939,-84.460947
1161,900384,57032,HOWELL MILL RD NW @ DOWNWOOD CIR NW,33.840385,-84.426961
1162,900389,57034,HOWELL MILL RD NW @ WESTMINSTER CIR N,33.839407,-84.42438
1163,900388,57044,BOLTON RD NW@HOLLYWOOD RD,33.814087,-84.467949
1164,900393,57050,BOLTON RD NW@COLLINS RD NW,33.81654,-84.464951
1165,900394,57062,MARIETTA BLVD NW @ CORONET WAY NW,33.816713,-84.446824
1166,900418,57072,BOLTON RD NW@2353,33.820168,-84.460182
1167,900419,57074,BOLTON RD@BARNETT DR,33.821052,-84.458544
1168,900420,57078,BOLTON RD NW@BARNETT DR NW,33.821105,-84.45862
1169,900421,57082,BOLTON RD NW @ MARIETTA RD NW,33.818648,-84.46274
1170,900395,57086,BOLTON RD NW @ PAUL AVE NW,33.81493,-84.467354
1171,900365,57108,HOWELL MILL RD @ PEACHTREE BATTLE AV,33.825299,-84.416615
1172,900342,57116,HOWELL MILL RD NW@MOORES MILL RD NW,33.837253,-84.420108
1173,900624,57212,DEFOORS FERRY RD@PINE GROVE,33.820571,-84.447804
1174,900625,57214,BOLTON RD @ PAUL AVE,33.815223,-84.466551
1175,900630,57222,BOLTON RD@COLLINS RD,33.817134,-84.46455
1176,900626,57234,BOLTON RD NW @ MARIETTA BLVD NW,33.821198,-84.455792
1177,900627,57236,BOLTON RD@COLLINS DR,33.816166,-84.466056
1178,900633,57240,BOLTON RD@MARIETTA RD,33.818407,-84.462604
1179,900634,57242,DEFOORS FERRY RD@HILLS AVE,33.814512,-84.42981
1180,900635,57244,DEFOORS FERRY RD @ WESTOVER PLANTATION RD,33.821459,-84.437893
1181,900636,57246,DEFOORS FERRY RD @ WESTOVER PLANTATION RD,33.821371,-84.437911
1182,900661,57248,DEFOORS FERRY RD@HILLS AVE,33.814476,-84.4298
1183,900662,57250,DEFOORS FERRY RD@BOHLER RD,33.814057,-84.427416
1184,900664,58014,PEACHTREE RD NW@PHARR RD NW,33.83717,-84.381653
1185,900637,58016,PEACHTREE RD NW@PEACHTREE AVE,33.834173,-84.382922
1186,900638,58018,PEACHTREE RD NW@SHERIDAN,33.833595,-84.383653
1187,900639,58019,PEACHTREE RD NW@2820,33.832359,-84.384879
1188,900640,58020,PEACHTREE RD NW@RUMSON RD,33.831551,-84.385536
1189,900665,58022,PEACHTREE RD NW@ANDREWS DR NW,33.829742,-84.387474
1190,900666,58024,PEACHTREE RD NW@WESLEY RD NW,33.82846,-84.387532
1191,900668,58028,PEACHTREE RD NW@MUSCOGEE AVE NW,33.824795,-84.387764
1192,900641,58030,PEACHTREE RD@LINDBERGH DR,33.823036,-84.387741
1193,900642,58032,PEACHTREE RD NW @ TERRACE DR NE,33.821506,-84.38805
1194,900643,58034,PEACHTREE RD@PEACHTREE BATTLE AVE,33.819984,-84.388664
1195,900644,58036,PEACHTREE RD NW @ PEACHTREE HILLS AVE,33.818177,-84.38902
1196,900669,58038,PEACHTREE RD @ PEACHTREE MEMORIAL DR,33.816356999999996,-84.390526
1197,900451,58040,PEACHTREE RD @ PEACHTREE MEMORIAL DR,33.816032,-84.390892
1198,900452,58042,PEACHTREE RD NW @ BISCAYNE DR NW,33.815001,-84.391896
1199,900453,58044,PEACHTREE RD NW @ COLONIAL HOMES DR NW,33.813778,-84.392509
1200,900454,58056,PEACHTREE RD NW@BISCAYNE DR NW,33.814449,-84.391815
1201,900455,58058,PEACHTREE RD @ PEACHTREE MEMORIAL DR,33.816537,-84.389916
1202,900456,58060,PEACHTREE RD NW @ PEACHTREE HILLS AVE,33.817801,-84.388868
1203,900457,58064,PEACHTREE RD NE @ PEACHTREE BATTLE AVE,33.819576,-84.388374
1204,900649,58066,PEACHTREE RD NW@LINDBERGH DR NE,33.822285,-84.387527
1205,900650,58068,PEACHTREE RD NW@LAKEVIEW AVE NE,33.825489,-84.387399
1206,900458,58074,PEACHTREE RD NW@E WESLEY RD NE,33.828384,-84.387375
1207,900459,58076,PEACHTREE RD NW@2765,33.830227,-84.386565
1208,900460,58078,PEACHTREE RD NW@RUMSON RD NE,33.830853,-84.385811
1209,900461,58079,PEACHTREE RD NW@SHERIDAN DR NE,33.832816,-84.383682
1210,900653,58080,PEACHTREE RD NW @ DELMONT DR,33.833716,-84.383064
1211,900654,58081,PEACHTREE RD NW@PEACHTREE AVE NE,33.83479,-84.382422
1212,900658,58098,PEACHTREE RD@2626,33.825953,-84.387668
1213,900659,58100,PEACHTREE RD NW@TERRACE DR NE,33.821087,-84.387985
1214,900660,58102,HOWELL MILL RD NW@WESLEY RD NW,33.828861,-84.415863
1215,900467,58116,HOWELL MILL RD NW @ LONGWOOD DR NW,33.816295,-84.415514
1216,900468,58118,HOWELL MILL RD NW @ WOODLEY DR NW,33.818196,-84.416256
1217,900469,58120,HOWELL MILL RD NW@WELLESLEY DR NW,33.819683,-84.416774
1218,900473,58122,HOWELL MILL RD NW @ WESLEY DR NW,33.8225,-84.4158
1219,900474,58124,HOWELL MILL RD @ PEACHTREE BATTLE,33.82495,-84.416441
1220,900475,58126,HOWELL MILL RD NW @ WESLEY RD NW,33.828542,-84.41581
1221,900477,59004,PIEDMONT RD NE @ MIAMI CIR NE,33.82701,-84.367019
1222,900478,59006,PIEDMONT RD NE @ ALPINE RD NE,33.829409,-84.367652
1223,900479,59010,PIEDMONT RD NE @ ELLIOTT CIR NE,33.833553,-84.367959
1224,900480,59012,PIEDMONT RD NE @ BURKE RD NE,33.835906,-84.367927
1225,901702,59014,PIEDMONT RD NE @ PEACHTREE DR NE,33.837499,-84.368222
1226,901703,59016,PIEDMONT RD NE @ E PACES FERRY RD NE,33.838752,-84.368854
1227,901704,59018,PIEDMONT RD NE @ MARTINA DR NE,33.842269,-84.37063
1228,901705,59021,PIEDMONT RD NE @ MARTINA DR NE,33.84171,-84.37053
1229,900481,59022,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
1230,900482,59023,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
1231,900483,59024,PIEDMONT RD NE @ N HILLS DR NE,33.834197,-84.368046
1232,901706,59030,PIEDMONT RD NE @ WESLEY RD NE,33.831503,-84.368088
1233,901707,59032,PIEDMONT RD NE @ ALPINE RD NE,33.82965,-84.367782
1234,901755,59034,PIEDMONT RD NE @ MIAMI CIR NE,33.828013,-84.367303
1235,901756,59036,PIEDMONT RD NE @ SIDNEY MARCUS BLVD NE,33.825981,-84.367215
1236,900487,59042,PIEDMONT RD NE @ GARSON DR NE,33.817962,-84.366927
1237,901757,59052,PIEDMONT RD NE @ DARLINGTON RD,33.831619,-84.368001
1238,900490,59068,PEACHTREE RD NE@MAPLE DR NE,33.84259,-84.372604
1239,900492,59070,PEACHTREE RD NW @ W SHADOWLAWN AVE,33.842022,-84.374199
1240,901762,59072,PEACHTREE RD NE @ E SHADOWLAWN AVE,33.841644,-84.37426
1241,901763,59074,PEACHTREE RD NW @ 3180,33.841171,-84.375565
1242,901764,59075,PEACHTREE RD @ MATHIESON DR NE,33.840422,-84.377246
1243,900493,59076,PEACHTREE RD NE @ E PACES FERRY RD,33.839827,-84.37949
1244,900494,59077,PEACHTREE RD @ BOLLING WAY NE,33.840135,-84.37867
1245,901693,59078,PEACHTREE RD NW@MATHIESON DR NE,33.840317,-84.377192
1246,901765,59082,PEACHTREE RD @ E PACES FERRY RD NE,33.839284,-84.379912
1247,901766,59084,PEACHTREE RD @ BUCKHEAD AVE NE,33.838535,-84.380803
1248,900540,59216,SIDNEY MARCUS BLVD@740,33.82592,-84.364005
1249,900541,59218,SIDNEY MARCUS BLVD @ ADINA DR,33.825589,-84.362089
1250,900542,59220,SIDNEY MARCUS BLVD @ ADINA DR,33.825866,-84.362372
1251,900567,59222,SIDNEY MARCUS BLVD @ PINE TREE RD NE,33.82474,-84.358727
1252,900603,59224,SIDNEY MARCUS BLVD @ PINE TREE RD NE,33.824874,-84.358368
1253,900604,59226,BUFORD HWY NE @ LENOX RD,33.825215,-84.3537
1254,900605,59228,BUFORD HWY NE@LENOX RD,33.825744,-84.352688
1255,900580,59230,BUFORD HWY NE @ SHADY VALLEY DR NE,33.82552,-84.351437
1256,900581,59232,BUFORD HWY NE @ RIVERS EDGE DR NE,33.826873,-84.347955
1257,900582,59234,BUFORD HWY NE @ RIVERS EDGE DR,33.827034,-84.347629
1258,900583,59236,BUFORD HWY NE @ 2715,33.828468,-84.345892
1259,900609,59242,WOODLAND AVE NE@LENOX RD NE,33.814529,-84.351922
1260,900584,59244,WOODLAND AVE @ CHESHIRE BRIDGE RD,33.814777,-84.35228
1261,900585,59246,CHESHIRE BRIDGE RD NE @ WOODLAND AVE,33.814941,-84.353
1262,900586,59250,LAVISTA RD NE @ CITADEL DR NE,33.817287,-84.348529
1263,900587,59254,LAVISTA RD NE @ CHESHIRE BRIDGE RD,33.817859,-84.349737
1264,900610,59256,LAVISTA RD NE @ LAVISTA WALK,33.817931,-84.350433
1265,900611,59258,LINDBERGH DR NE @ CHESHIRE BRIDGE RD,33.818441,-84.351804
1266,900612,59260,LINDBERGH DR NE @ MELANTE DR NE,33.818897,-84.353012
1267,900613,59262,LINDBERGH DR NE @ MELANTE DR NE,33.818879,-84.353208
1268,900588,59264,LINDBERGH DR NE @ 1002,33.819584,-84.354927
1269,900589,59266,LINDBERGH DR NE @ LINDRIDGE DR NE,33.820518,-84.357434
1270,900590,59268,LINDBERGH DR NE @ STRATHMORE DR NE,33.820006,-84.356461
1271,900591,59310,LINDBERGH DR NE @ ADINA DR NE,33.820666,-84.363153
1272,900593,59316,LENOX RD NE @ CANTER RD NE,33.841343,-84.358269
1273,900615,59318,LENOX RD NE @ CRANE RD NE,33.839823,-84.358318
1274,900616,59320,LENOX RD NE @ 3071,33.838326,-84.358167
1275,900617,59322,LENOX RD NE @ EMBASSY CT,33.835301,-84.357752
1276,900618,59324,LENOX RD NE @ BURKE RD NE,33.834156,-84.357414
1277,900594,59326,LENOX RD NE @ CANTERBURY RD,33.828348,-84.354811
1278,900595,59328,LENOX RD NE @ CANTERBURY RD NE,33.827587,-84.354778
1279,900596,59330,LENOX RD NE @ LENOX POINTE  NE,33.826674,-84.353918
1280,900597,59332,CHANTILLY DR NE @ CHESHIRE BRIDGE RD NE,33.823131,-84.351044
1281,900619,59334,LENOX RD NE @ CANTERBURY RD NE,33.827358,-84.354561
1282,900620,59338,LENOX RD NE @ 2791,33.830471,-84.355568
1283,900621,59340,LENOX RD NE @ LENOX WAY,33.833523,-84.357071
1284,900622,59342,LENOX RD NE @ PLANTATION DR NE,33.83543,-84.357658
1285,900598,59344,LENOX RD NE @ 3016,33.836581,-84.358014
1286,900599,59346,LENOX RD NE @ CRANE RD NE,33.839606,-84.358058
1287,900600,59348,LENOX RD NE @ CANTER RD NE,33.841519,-84.358036
1288,900601,59352,SIDNEY MARCUS BLVD NE @ PIEDMONT RD NE,33.82574,-84.366322
1289,900568,59364,BUFORD HWY NE @ LENOX POINTE,33.825135,-84.354494
1290,900570,59371,LENOX RD NE @ VALE CLOSE,33.831796,-84.356458
1291,900573,59373,LENOX RD NE @ VALE CLOSE,33.832244,-84.35693
1292,900574,59374,LENOX RD NE @ LENOX POINTE  NE,33.826724,-84.353737
1293,900575,59376,LENOX RD NE @ 2770,33.830299,-84.35553
1294,900571,59380,PEACHTREE RD@3171,33.840947,-84.375471
1295,900579,59766,LENOX RD NE @ FERNCLIFF RD NE,33.843676,-84.35828
1296,902144,59900,LINDBERGH STATION - SOUTH LOOP/LINDBERGH DR,33.821192,-84.36941
1297,902145,59901,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823072,-84.36995
1298,902148,60004,BUFORD HWY NE @ W DRUID HILLS DR NE,33.830397,-84.343583
1299,902211,60010,BUFORD HWY NE @ 2865,33.831989,-84.341705
1300,902212,60011,BUFORD HWY NE @ W DRUID HILLS DR,33.830195,-84.344272
1301,902256,60012,BUFORD HWY NE @ 2858,33.832026,-84.342253
1302,902149,60016,BUFORD HWY NE @ N DRUID HILLS RD,33.834001,-84.339963
1303,902150,60018,BUFORD HWY NE @ N DRUID HILLS RD NE,33.834069,-84.339484
1304,902259,60026,BUFORD HWY @ CORPORATE BLVD NE,33.836379,-84.336879
1305,902260,60028,BUFORD HWY NE @ 3072,33.837337,-84.335584
1306,902153,60031,CLAIRMONT RD@2890,33.84189,-84.313682
1307,902154,60032,BUFORD HWY @ 3061,33.837588,-84.334942
1308,902155,60034,BUFORD HWY @ BRAMBLEWOOD DR NE,33.840031,-84.331841
1309,902264,60042,BUFORD HWY @ N CLIFF VALLEY  NE,33.842188,-84.329468
1310,902270,60046,BRIARCLIFF RD NE @ 2195,33.81727,-84.33511
1311,902312,60047,BRIARCLIFF RD NE @ SHEFFIELD DR NE,33.819759,-84.33494
1312,902313,60050,BRIARCLIFF RD NE @ MAYFAIR DR NE,33.822784,-84.334717
1313,902314,60052,BRIARCLIFF RD NE @ SHERIDAN RD NE,33.824583,-84.334026
1314,902267,60056,BRIARCLIFF RD NE @ DRUID VALLEY DR NE,33.826159,-84.332764
1315,902269,60060,N DRUID HILLS RD NE @ EXECUTIVE PARK DR,33.829935,-84.332939
1316,902316,60062,N DRUID HILLS RD @ W DRUID HILLS DR,33.83305,-84.338359
1317,902317,60064,N DRUID HILLS RD NE @ BUFORD HWY NE,33.833733,-84.340619
1318,901535,60068,N DRUID HILLS RD NE @ CHILDERS RD,33.836289,-84.342734
1319,901536,60072,LAVISTA RD NE @ WOODLAND HILLS DR,33.815041,-84.341195
1320,901537,60076,LAVISTA RD NE @ BROOKFOREST DR NE,33.815757,-84.343175
1321,901538,60078,BUFORD HWY @ N CLIFF VALLEY WAY,33.842054,-84.32974
1322,902319,60080,CLAIRMONT RD NE @ BRIARCLIFF RD NE,33.837102,-84.311868
1323,902321,60084,N DRUID HILLS RD NE @ BUFORD HWY NE,33.833591,-84.339637
1324,902322,60086,N DRUID HILLS RD NE @ W DRUID HILLS DR,33.833068,-84.338119
1325,901539,60088,N DRUID HILLS RD NE @ 2094,33.832516,-84.33595
1326,901540,60090,N DRUID HILLS RD NE @ WOODCLIFF DR,33.82665,-84.32471
1327,901541,60092,N DRUID HILLS RD NE @ 2415,33.826413,-84.32487
1328,901542,60094,N DRUID HILLS RD NE @ HOLLY LN NE,33.8256,-84.32267
1329,902323,60096,N DRUID HILLS RD NE @ HOLLY NE,33.825577,-84.322928
1330,902324,60098,N DRUID HILLS RD @ KNOB HILL DR NE,33.824333,-84.320371
1331,902325,60100,N DRUID HILLS RD NE @ HIGH HAVEN CT,33.822829,-84.318358
1332,902326,60102,N DRUID HILLS RD @ HIGH HAVEN CT NE,33.822812,-84.318122
1333,901543,60106,N DRUID HILLS RD NE @ LAVISTA RD NE,33.817736,-84.3122
1334,901544,60108,N DRUID HILLS RD NE @ LAVISTA RD NE,33.817441,-84.311797
1335,901546,60110,N DRUID HILLS RD NE @ DRUID OAKS,33.82222,-84.31628
1336,901475,60112,BRIARCLIFF RD NE @ SHERIDAN RD NE,33.8241,-84.334462
1337,901476,60113,BRIARCLIFF RD NE @ MAYFAIR DR NE,33.822918,-84.334864
1338,901477,60114,BRIARCLIFF RD NE @ HOPKINS TER NE,33.821585,-84.334755
1339,901478,60116,BRIARCLIFF RD NE @ CITADEL DR NE,33.819643,-84.335125
1340,901547,60118,BRIARCLIFF RD NE @ 2178,33.817092,-84.33519
1341,901595,60148,BRIARCLIFF RD NE@SOUTHLAND VISTA CT,33.813431,-84.333664
1342,901596,60150,LAVISTA RD NE @ BRIARCLIFF RD NE,33.815411,-84.335701
1343,901597,60152,LAVISTA RD NE @ VISTA VALLEY DR NE,33.814869,-84.336617
1344,901598,60154,LAVISTA RD NE @ BERNADETTE LN NE,33.814147,-84.338845
1345,901488,60158,LAVISTA RD NE @ WOODLAND HILLS DR,33.815018,-84.340805
1346,901489,60160,LAVISTA RD NE @ BROOKFOREST DR NE,33.815804,-84.342873
1347,901534,60162,LAVISTA RD NE @ CITADEL DR NE,33.817233,-84.347147
1348,901599,60164,LAVISTA RD@BRIARVISTA WAY,33.81668,-84.330239
1349,901600,60166,LAVISTA RD@ARBORVISTA DR,33.81668,-84.327987
1350,901601,60182,LAVISTA RD @ N DRUID HILLS RD,33.818219,-84.31133
1351,901602,60184,LAVISTA RD NE @ N DRUID HILLS RD NE,33.817716,-84.313869
1352,901652,60186,LAVISTA RD NE @ MERRY LN NE,33.815454,-84.317891
1353,901653,60188,LAVISTA RD @ CHRISTMAS LN,33.815141,-84.319664
1354,901654,60190,LAVISTA RD @ JODY LN,33.815094,-84.320908
1355,901603,60194,LAVISTA RD @ BILTMORE DR,33.815777,-84.323425
1356,901649,60196,LAVISTA RD @ BREEZY LN,33.816551,-84.325867
1357,901650,60198,LAVISTA RD @ CAROLYN DR,33.816757,-84.327271
1358,901651,60200,LAVISTA RD @ SHEFFIELD DR,33.81677,-84.329946
1359,901656,60202,LAVISTA RD @ 1688,33.816716,-84.331632
1360,901657,60208,LAVISTA RD NE@BREEZY LN NE,33.816502,-84.325996
1361,901658,60210,LAVISTA RD NE@BILTMORE DR NE,33.815651,-84.323428
1362,901775,60214,LAVISTA RD NE@EMPIRE RD NE,33.815016,-84.3211
1363,901776,60216,LAVISTA RD NE@HOUSTON MILL RD NE,33.815114,-84.319218
1364,901777,60218,LAVISTA RD NE@MERRY LN NE,33.815391,-84.317836
1365,901778,60220,LAVISTA RD NE @ N DRUID HILLS RD NE,33.817548,-84.312994
1366,901660,60228,NORTHEAST EXPY@BRIARWOOD RD NE,33.839809,-84.320351
1367,901661,60230,NORTHEAST EXPY@BRIARWOOD CT NE,33.838978,-84.322136
1368,901662,60232,NORTHEAST EXPY@1690,33.837593,-84.325066
1369,901782,60240,BRIARCLIFF RD NE @ WOODLAKE DR NE,33.82708,-84.33121
1370,901708,60242,BRIARCLIFF RD NE @ DRUID VALLEY DR NE,33.825809,-84.33321
1371,901710,60249,BRIARCLIFF RD@SOUTHLAND VISTA CT,33.813897,-84.33396
1372,901815,60258,CHANTILLY DR NE @ 1680,33.826399,-84.345126
1373,901701,60268,NORTHEAST EXPY @ CLIFF VALLEY WAY,33.836425,-84.325245
1374,901817,60270,NORTHEAST EXPY NE@1777,33.838306,-84.321274
1375,901819,60283,LAVISTA RD NE @ VISTA VALLEY DR NE,33.814756,-84.336517
1376,901820,60284,LAVISTA RD NE @ BRIARCLIFF RD NE,33.815615,-84.334896
1377,901823,60294,N DRUID HILLS RD NE @ DRUID OAKS DR,33.822194,-84.316443
1378,901927,60318,CHANTILLY DR NE @ 1700,33.825047,-84.347933
1379,901928,60320,LAVISTA RD@2133,33.816787,-84.316092
1380,901929,60340,LAVISTA RD NE@1679,33.816233,-84.333481
1381,901869,60342,CHANTILLY DR @ EXECUTIVE PARK S,33.826873,-84.343287
1382,901870,60344,EXECUTIVE PARK S @ EXECUTIVE PARK DR,33.828192,-84.339042
1383,901871,60346,WOODLAND HILLS DR@COUNTRY LN,33.81326,-84.341706
1384,901872,60348,LAVISTA RD NE @ BERNADETTE LN NE,33.814021,-84.338551
1385,901873,60356,N DRUID HILLS RD @ N CROSSING  DR,33.823984,-84.319979
1386,901875,60360,CLAIRMONT RD@CANNON FARM HILL RD,33.844006,-84.314696
1387,901978,60364,WOODLAND HILLS DR@LAVISTA RD,33.814758,-84.340994
1388,901979,60366,BUFORD HWY NE @ 3160,33.838948,-84.333288
1389,901980,60368,BUFORD HWY NE @ 2750,33.828878,-84.345736
1390,901877,61002,CLAIRMONT RD @ AZALEA CIR,33.815712,-84.306347
1391,901878,61005,CLAIRMONT RD @ LAVISTA RD,33.819726,-84.304071
1392,901879,61006,CLAIRMONT RD NE @ PINE FOREST DR,33.824558,-84.307132
1393,901880,61008,CLAIRMONT RD NE @ BLACK FOX DR,33.826553,-84.307814
1394,902029,61010,CLAIRMONT RD NE @ COUNCIL BLUFF DR,33.830377,-84.309255
1395,902030,61012,CLAIRMONT RD NE @ AUDUBON DR,33.833962,-84.310488
1396,902031,61014,N DRUID HILLS RD NE @ 2941,33.815633,-84.310494
1397,902032,61016,N DRUID HILLS RD NE @ 2960,33.81547,-84.31006
1398,902038,61040,LAVISTA RD @ WINSTON PL,33.821377,-84.30134
1399,902040,61048,LAVISTA RD @ OAK GROVE DR,33.824337,-84.294237
1400,902089,61050,LAVISTA RD @ LEAFMORE PL,33.824874,-84.290121
1401,902090,61052,LAVISTA RD@LAVISTA DR,33.824944,-84.285758
1402,902091,61054,LAVISTA RD@OAKRIDGE CIR,33.825373,-84.284071
1403,902092,61056,LAVISTA RD@RICHARD STOKES DR,33.826348,-84.282786
1404,902157,61058,LAVISTA RD@PANGBORN RD,33.828996,-84.280206
1405,902200,61062,LAVISTA RD @ HARTLAND DR,33.829113,-84.28014
1406,902201,61064,LAVISTA RD @ RICHARD STOKES DR,33.826482,-84.282819
1407,902093,61066,LAVISTA RD @ OAKRIDGE CIR,33.825424,-84.284325
1408,902094,61068,LAVISTA RD @ LAVISTA DR,33.825015,-84.285812
1409,902095,61070,LAVISTA RD @ LEAFMORE PL,33.825071,-84.290447
1410,902202,61074,LAVISTA RD @ BRIANWOOD RD,33.823354,-84.296944
1411,902203,61076,LAVISTA RD @ SAGAMORE DR,33.82267,-84.298836
1412,902205,61080,LAVISTA RD @ WINSTON PL,33.821198,-84.30158
1413,902097,61082,LAVISTA RD @ CLAIRMONT RD,33.820124,-84.30392
1414,902098,61084,LAVISTA RD @ 2396,33.82016,-84.306564
1415,902099,61088,LAVISTA RD @ 2284,33.819017,-84.310717
1416,902101,61101,CLAIRMONT RD NE @ MT BRIAN RD,33.832523,-84.310124
1417,901982,61105,NORTHEAST EXPY NE@1849,33.839593,-84.316429
1418,901985,61116,LAVISTA RD@NALLEY CIR,33.822522,-84.298914
1419,901881,61118,LAVISTA RD@BRIANWOOD RD,33.82322,-84.297053
1420,901917,61172,CLAIRMONT RD@AZALEA CIR,33.815445,-84.3063
1421,901918,61174,CLAIRMONT RD@TRAILMARK DR,33.817947,-84.305008
1422,901986,61176,CLAIRMONT RD @ LAVISTA RD,33.819864,-84.303888
1423,901987,61178,CLAIRMONT RD@PINE FOREST DR,33.824555,-84.306965
1424,901988,61180,CLAIRMONT RD@BLACK FOX DR,33.825638,-84.307281
1425,901989,61182,CLAIRMONT RD@COUNCIL BLUFF DR,33.830642,-84.309216
1426,901919,61184,CLAIRMONT RD@BRIARCLIFF RD,33.837077,-84.311693
1427,901920,61186,I-85 N@WILLIAMSBURG VILLAGE,33.840487,-84.310205
1428,901921,61188,LAVISTA RD@PANGBORN RD,33.829569,-84.279378
1429,901922,61190,LAVISTA RD@CLAIRMONT RD,33.820053,-84.304007
1430,901965,61192,CLAIRMONT RD@AUDUBON DR,33.833822,-84.310203
1431,901966,61200,LAVISTA RD@AMANDA CIR,33.82008,-84.308478
1432,901967,61202,CLAIRMONT RD NE @ GRACE ARBOR CT,33.829342,-84.308673
1433,901968,61204,CLAIRMONT RD @ WILANDREW DR,33.817999,-84.305177
1434,902074,61206,LAVISTA RD@2405,33.820062,-84.306368
1435,902076,61210,LAVISTA RD @ OAK GROVE RD,33.824463,-84.29424
1436,901970,61220,LAVISTA RD @ AMANDA CIR,33.820152,-84.308772
1437,902079,62002,LAWRENCEVILLE HWY @ VALLEY BROOK RD,33.815118,-84.268921
1438,902080,62004,LAWRENCEVILLE HWY @ ROBINWOOD RD,33.816444,-84.267929
1439,902298,62005,LAWRENCEVILLE HWY @ 2505,33.819898,-84.264734
1440,902299,62006,LAWRENCEVILLE HWY @ HARCOURT DR,33.817425,-84.267456
1441,902300,62007,LAWRENCEVILLE HWY @ MCLENDON DR,33.822409,-84.262947
1442,902191,62010,LAWRENCEVILLE HWY @ LINKWOOD,33.825342,-84.257488
1443,902192,62012,LAWRENCEVILLE HWY @ MONTREAL RD W,33.826245,-84.25518
1444,902193,62014,LAWRENCEVILLE HWY @ MONTREAL RD E,33.828086,-84.250489
1445,902194,62016,LAWRENCEVILLE HWY @ LEE WAY,33.829052,-84.249204
1446,902301,62018,LAWRENCEVILLE HWY @ LOVELY LN,33.831627,-84.246122
1447,902302,62020,LAWRENCEVILLE HWY @ SAINT LAWRENCE CV,33.833514,-84.243562
1448,902303,62022,LAWRENCEVILLE HWY @ SAINT LAWRENCE CV,33.833675,-84.243584
1449,902304,62024,LAWRENCEVILLE HWY @ LOVELY LN,33.831753,-84.246176
1450,902195,62026,LAWRENCEVILLE @ LEE WAY,33.830161,-84.248343
1451,902196,62028,LAWRENCEVILLE HWY @ MONTREAL RD E,33.828721,-84.250096
1452,902197,62030,LAWRENCEVILLE HWY @ MONTREAL RD W,33.826183,-84.25579
1453,901526,62034,LAWRENCEVILLE HWY @ FRAZIER RD,33.822356,-84.263277
1454,901527,62035,LAWRENCEVILLE HWY@2514,33.820017,-84.265033
1455,901636,62036,LAWRENCEVILLE@HARCOURT DR,33.817982,-84.267352
